,vibe:KNEE:theta,vibe:HIP:pos-X,vibe:HIP:pos-Y,vibe:HIP:pos-Z,vibe:KNEE:pos-X,vibe:KNEE:pos-Y,vibe:KNEE:pos-Z,vibe:ANKLE:pos-X,vibe:ANKLE:pos-Y,vibe:ANKLE:pos-Z
24,115.2983193142089,-15.399623088147868,-142.69947250333888,-36.93227277337224,289.3923500890781,-57.057203677633495,-258.5225745480005,401.8661274135245,324.40628970945426,-247.30667955227537
25,116.82590773331856,-17.774921190086356,-142.7674641255792,-33.932549073166065,281.27255496008473,-42.172032508950366,-255.81643779937855,396.02574597299605,337.1177868046301,-232.94997784610408
26,118.3652730643181,-21.53969046307559,-140.86790195028814,-27.794882639647884,262.48604863170397,-17.58100356674086,-246.09915535936764,387.6283000558079,349.05573109998204,-203.17112028887485
27,116.27219070928203,-22.04337221502125,-139.91535119602258,-25.857257691570723,258.7202843715827,-20.337944988858567,-248.93702582286753,385.9988654968888,343.8195883725369,-191.9679062960852
28,111.02810639672413,-18.848265610530863,-139.61257785532817,-30.215251985024427,271.56053753654857,-45.25094146313773,-266.9571756619857,383.39210038162224,331.919693559478,-207.70435907005233
29,106.7596206510819,-15.531315781539417,-137.61882858022435,-34.716370480411555,280.8085671733333,-55.56272679666316,-277.79388338369444,371.4386260481239,332.4117080386222,-218.56971033660116
30,106.03550032459935,-14.595099640289408,-135.43340552715472,-34.40799562275283,279.34033468773686,-44.04560345336925,-270.37142764014897,360.2223000146987,342.1556299325424,-205.75437537049163
31,107.02697657134173,-14.920277849560131,-136.09539574846912,-31.815401248544493,279.2329113233294,-37.35674722605578,-259.64262439966524,361.07564421271644,344.6872119044545,-189.37495337300473
32,107.216152349787,-14.312718061739305,-138.05628288385842,-30.971435411419872,286.9051621298348,-43.023541478078336,-255.1272817464972,366.9492080850773,340.9047999639957,-184.56827513132768
33,107.27868980583195,-12.517905189831284,-137.70091536552346,-31.016784254486222,295.00867675228085,-38.95160991254408,-245.32352772296716,366.9204962774989,346.5039644200989,-174.19343094209117
34,108.44741902868645,-10.764505974717311,-135.73474912261105,-29.735858732299665,298.78236952725086,-20.63218219668192,-226.47423151492612,364.516454267493,361.1383797179769,-148.2089300633013
35,108.77576685957744,-9.690922160354841,-135.29480664825442,-28.690852707448148,302.39058833801823,-14.741865662361722,-217.15013203083186,366.66693747282994,365.18152299170316,-131.08371153098727
36,106.14147430252144,-9.05771574526627,-136.09333405303232,-30.139526946035794,307.6785012653015,-33.43592754072523,-227.35939225006828,369.2093731022292,351.119374580629,-141.86391655907585
37,102.76300099176318,-8.792338994697616,-135.77209241581124,-32.19592215896402,310.40521035731274,-53.07808450493859,-238.86125831485055,366.8775087635882,335.2106670278921,-159.32076384318253
38,102.12483508371349,-8.976089660326428,-134.77233479666722,-31.703131287738024,309.4158665652197,-54.21379580537302,-234.22056339972207,364.666077340652,330.422570215597,-156.06483518443113
