,gast:KNEE:theta,gast:HIP:pos-X,gast:HIP:pos-Y,gast:HIP:pos-Z,gast:KNEE:pos-X,gast:KNEE:pos-Y,gast:KNEE:pos-Z,gast:ANKLE:pos-X,gast:ANKLE:pos-Y,gast:ANKLE:pos-Z
158,170.97241176172085,94.91803,86.72023,862.71515,22.812195,-3.0640066,451.0653,16.634375,-107.43082,26.611387
159,171.27064258031936,94.22954,87.297585,862.15045,23.349598,-5.3147078,453.63165,16.306995,-108.934875,27.424217
160,171.03474150676544,94.45033,88.290565,861.72144,22.335865,-4.4354496,451.66312,16.44568,-102.925835,26.29447
161,171.44840593743174,94.173645,89.25567,860.6286,24.754398,-2.3401678,452.86975,18.010796,-95.30324,27.032494
162,172.0963185358728,94.062836,88.592354,860.106,25.839716,-2.9414594,454.71155,14.920488,-101.95965,26.959478
163,172.1446207799095,93.868866,88.25311,860.6139,25.39805,-3.5759807,456.8455,13.65517,-101.89277,29.926598
164,171.92255425451944,94.698425,87.61589,860.38055,24.540472,-4.449308,458.07172,12.526661,-102.77057,31.105698
165,172.56903336700844,94.335045,86.5218,860.063,26.292957,-6.255269,459.921,11.201374,-105.65817,33.73462
166,172.75657072482315,93.65193,86.51535,860.1043,27.152487,-7.9892874,459.16357,12.342975,-104.619385,33.34272
167,173.26230140974616,93.8887,86.101555,860.4735,28.752022,-9.388536,460.64813,11.464893,-108.388306,36.46356
168,173.39250317146,93.988434,85.7663,860.28516,28.931028,-12.760252,459.34338,10.940872,-114.165665,34.424244
169,173.37365398378486,93.73096,86.4666,859.69995,28.163895,-14.570027,458.11658,10.113284,-121.65517,35.67785
170,172.94998460664496,93.30377,87.609116,859.90875,27.62606,-10.871351,455.95856,11.658653,-125.82571,32.80008
171,172.66050838301513,93.38529,87.9276,860.34436,28.238735,-8.539319,453.90268,14.41399,-124.67241,31.863987
172,172.57476560326938,92.90317,88.814926,861.0114,29.936686,-4.826963,451.16614,15.945308,-126.53709,29.560984
173,172.1082483150319,92.57357,89.21294,861.75256,29.996134,-1.8939674,451.12964,18.296972,-125.08505,29.58548
174,171.5622916578789,93.32861,89.01626,862.0734,29.514898,1.096487,449.05026,20.35518,-120.47446,27.710974
175,171.1875302771777,94.488106,88.386566,861.83984,28.171375,-0.95176697,451.25452,20.62884,-122.24418,28.80746
176,170.86175842829843,95.05283,87.843376,862.4409,28.464355,0.25066733,450.16324,22.831514,-120.58288,27.535557
177,170.77467266260712,96.6512,87.31592,862.53467,28.431837,-0.9407997,451.65143,21.537266,-122.74361,30.450165
178,170.80375304677207,96.38966,86.73395,862.90356,27.884151,0.049859285,451.43753,21.870152,-116.95749,29.681026
179,170.7015956149035,96.288605,86.95682,862.6499,27.720604,-0.09986758,451.41,22.351303,-118.43723,27.205647
180,171.2286189876772,95.80442,88.26414,863.16077,28.888885,3.3373535,447.6623,20.875813,-112.80656,24.178923
181,171.8929556297512,94.93224,89.607895,863.3409,31.853758,3.9531589,446.39883,22.180296,-113.26617,20.87003
182,171.62381800192236,95.58123,89.13692,862.97144,32.464893,4.243672,445.96655,20.97559,-119.318726,20.736694
183,171.41603852472872,95.947296,89.59557,862.82684,32.91935,7.881671,445.1394,20.458014,-116.88811,18.701612
184,171.55835917646425,95.38405,88.87244,863.8051,32.892822,9.103894,445.48102,21.636248,-111.023964,17.665922
185,170.87352855178565,96.15499,88.064354,864.5816,31.660885,11.099071,445.56808,22.733688,-109.41476,16.457499
186,170.86328497557793,96.332596,87.23125,865.20483,30.406769,11.351019,444.97653,21.754704,-105.22986,17.084003
187,171.12404708393703,96.53513,87.059975,865.26355,31.870089,12.323767,447.38812,22.205935,-103.492676,16.064226
188,170.9347500986374,97.08752,86.3025,865.4691,32.346195,11.462718,446.9745,21.722614,-108.21777,16.691626
189,171.23379370974715,97.323906,85.73474,866.20465,33.69668,11.810541,446.98636,20.881489,-107.50985,16.292274
190,171.349461255794,96.91956,85.995476,866.45355,33.67327,10.167956,446.06473,21.221697,-109.40367,16.90507
191,171.44048633308913,96.46594,86.8076,865.6502,34.572037,9.237081,445.9937,22.504374,-112.23835,17.315329
192,172.08949090802372,95.410736,87.16552,866.0874,36.17235,8.948744,445.67996,22.69037,-110.242424,16.825735
193,172.021074610655,96.011604,87.30169,865.3465,36.892235,10.013848,446.25458,23.410923,-109.71618,15.295208
194,171.89830964428685,96.28821,86.88076,865.73346,36.97178,11.101007,444.75992,23.79483,-107.64599,14.726221
195,172.14572044036586,96.52302,86.325066,866.2372,38.184097,11.091412,445.32977,24.710104,-105.557976,15.332996
196,172.03168530953062,96.87338,85.50238,866.4494,37.688465,10.365009,445.14194,24.316854,-106.017235,16.817331
197,172.00050805729046,97.47719,84.98804,866.5334,37.278706,9.737998,445.49896,23.699492,-106.18663,16.891182
198,172.35370653078192,97.451164,85.10122,865.99786,37.75878,7.8947544,445.8333,24.660782,-105.65192,16.479374
199,172.40813289318316,98.01489,85.24884,865.0799,39.44491,7.589042,447.3311,25.727257,-108.23286,17.8743
200,172.39003374565627,96.96059,86.391014,864.95056,38.688114,6.329,447.2688,26.86295,-110.030174,18.014431
201,171.81455615713685,97.278625,85.98567,864.73334,36.49402,4.325509,448.24863,28.670124,-111.313286,20.015419
202,171.6696101514391,97.00775,85.39469,864.69635,35.310905,2.9893517,448.57816,29.183521,-110.490204,21.518887
203,171.5718624604534,97.50895,85.25889,864.7113,33.875557,0.7148683,449.46866,27.436182,-112.85782,23.952425
204,171.2168249585279,98.40275,84.33446,865.084,31.958237,1.1455417,449.26245,25.882826,-110.19963,24.707973
205,171.76297883739315,98.35921,84.024635,865.0057,33.076702,3.891319,451.86356,24.526068,-101.95976,24.132847
206,172.30430377251523,98.83768,83.36075,865.2482,33.955383,4.363179,450.88876,22.67222,-96.98665,22.568644
207,173.258285685401,98.09974,83.62789,864.7339,35.8821,9.571582,452.35117,22.702515,-70.99998,19.51474
208,173.82784320745733,97.25491,83.44336,865.4576,35.92987,11.232943,452.85178,18.807262,-71.61403,19.003986
209,173.49714551152599,97.1783,83.907814,865.25287,36.38865,18.856644,452.86115,21.490707,-60.591637,17.67683
210,172.78318967956596,97.07635,82.745674,865.53143,32.29644,13.988882,453.8542,19.6447,-64.31264,20.18839
211,171.4574371550618,97.51637,82.55133,865.44714,27.353502,7.848769,456.7125,19.375525,-70.00363,25.45458
212,170.85197930495426,98.25829,82.588486,865.2871,25.223736,2.6891828,456.89786,18.701061,-88.3373,28.886974
213,170.55529040156088,98.21578,82.608376,865.2955,23.712694,1.978904,457.87875,18.123896,-85.75755,30.560852
214,170.56549385040725,98.159256,82.49514,865.56555,24.731203,4.4863224,457.69098,19.924238,-71.47032,26.70747
215,170.78407185667868,98.24394,81.781906,866.1523,26.200033,5.515933,459.26834,20.54116,-65.72926,27.3664
216,171.4511627725355,98.37294,81.63089,866.51166,28.221388,8.969426,458.37335,20.026833,-64.016045,26.121437
217,171.6766375623214,98.798,80.5689,866.7555,28.536394,10.161042,460.0818,18.1863,-61.038017,27.26221
218,171.42031849201737,98.89381,80.66232,867.1549,28.197906,9.032697,460.31146,18.57388,-55.119335,29.379547
219,171.42812795955962,98.27898,81.300545,866.6181,28.799664,9.825915,460.24194,19.805618,-51.88519,28.921307
220,171.57058094621036,97.72742,82.19454,866.4709,28.832466,12.531996,459.07648,19.497461,-47.178448,28.243721
221,170.937806608291,97.6585,82.844635,866.56104,27.487087,10.855675,460.21075,20.071545,-45.00586,29.999495
222,171.15493234559017,97.49559,83.00336,866.24225,26.312054,9.325057,458.5591,17.782978,-53.3157,28.04637
223,171.31130867286396,97.3671,83.57776,865.4887,25.626719,9.410322,459.32114,16.505926,-64.54396,27.091682
224,170.98362778611167,96.95927,83.965996,865.0586,25.000017,9.919792,457.86447,18.502407,-66.56575,26.758373
225,170.97421920052997,96.90149,84.4026,864.61444,25.102552,9.839535,458.52115,18.685223,-70.273994,28.389095
226,171.09770304430828,97.19881,83.54198,864.9422,25.249126,9.691119,457.7389,17.864986,-71.133736,28.516829
227,170.94550764658018,97.18148,83.755035,865.0185,25.09077,9.474606,459.4785,18.5123,-68.24851,30.455769
228,170.67380016007613,97.390785,82.89884,865.07764,22.930105,6.328225,458.01212,16.07184,-80.43718,31.080364
229,170.6571455975587,97.20665,83.050995,865.33466,24.797546,10.391087,458.07858,20.224735,-62.32643,27.571857
230,171.38044128632188,96.34635,82.504616,866.26636,26.748352,12.197703,456.96396,19.915909,-60.73481,25.82842
231,171.94172830306698,96.799614,82.27776,866.05475,28.608128,12.134999,456.98013,18.72924,-66.063705,25.14875
232,172.24073178681533,97.57494,82.206604,865.8296,29.860132,12.669325,454.94766,18.330692,-65.99653,21.987497
233,172.17273213098596,97.65439,82.27971,865.8461,28.969969,10.57744,456.45804,17.03775,-66.52868,24.846495
234,172.02451958731763,97.93594,82.167946,865.8621,28.212833,9.571582,455.36826,16.493195,-69.96763,24.040401
235,172.34406230367387,98.24532,82.07056,865.87006,29.292236,10.0618,456.2893,15.636929,-70.435165,24.597227
236,172.7112080234505,97.62434,82.351326,865.55084,29.780966,7.900625,455.4704,14.683053,-73.62747,23.608208
237,172.6080038650916,96.90754,82.89412,865.6734,28.875574,7.99489,455.2916,14.203809,-76.72894,23.073732
238,172.56832046601383,96.656105,83.28904,865.72284,28.017693,6.462455,454.12524,13.134204,-81.374466,22.964716
239,172.60251153922528,96.910675,83.76703,864.6471,29.432184,8.886396,454.5893,14.237285,-82.51572,22.766172
240,173.03615299255338,97.22187,83.6637,864.94446,30.274242,6.052196,454.27097,12.342818,-88.18698,22.5963
241,173.0795810428436,97.38616,83.41569,864.6477,31.061054,4.666358,455.30603,13.426497,-90.22826,23.69672
242,172.85369686859437,98.060135,83.34976,864.6773,31.111471,6.70892,454.58514,15.384584,-82.07124,25.016964
243,171.99675486834153,97.58111,83.34957,865.06396,27.700768,3.999859,455.13052,15.828617,-86.29274,27.024805
244,172.18678695275057,97.685234,82.50176,865.75287,29.641562,6.1972437,454.12424,18.063568,-82.86107,24.192274
245,172.41803922880064,97.05353,82.59696,865.884,30.36157,5.542845,455.4679,17.713993,-87.10444,26.212513
246,172.10702912626505,96.97054,83.06371,865.4488,29.11982,2.348274,455.23593,16.26619,-100.06154,27.465225
247,172.21910911545035,96.5663,83.28389,865.6728,30.325287,0.34090877,455.33463,17.32909,-107.34868,27.252495
248,172.4243315405735,96.05307,83.331604,866.09045,30.252285,-0.12743473,454.7891,16.94782,-105.661095,28.87559
249,172.22551924798643,95.677376,84.311356,865.3727,30.253504,-0.79235435,455.06033,18.037437,-110.59242,28.963148
250,172.71928728346498,95.720146,84.49354,865.1224,31.560041,-1.1453629,454.42493,17.5962,-108.76274,28.898775
251,172.95357472482746,96.063576,84.21904,865.23865,31.174511,-0.2309382,455.74982,15.537828,-103.18607,29.80876
252,172.45508958995336,95.961655,83.687515,865.0217,28.098255,-1.4304519,456.65488,14.365196,-99.99466,30.486166
253,172.40523774674872,95.68382,83.29587,864.7046,27.13652,-3.7125945,458.28485,13.160944,-102.37992,31.494438
254,172.49708073919695,95.09762,83.68535,864.7855,27.673983,-1.1116266,457.0778,14.432452,-95.98338,29.97309
255,172.55083603551225,95.0162,83.61924,865.14685,27.996025,-0.54323673,457.5847,14.91873,-92.30953,29.886127
256,172.53115826051345,94.76462,83.67283,864.9497,28.242327,-0.119537115,457.49313,15.674025,-92.99374,28.545856
257,172.37110302259794,94.74123,83.96114,864.76025,27.987465,0.15592575,458.03992,16.342983,-92.24999,29.279768
258,172.0644685099994,94.583626,83.926125,865.26447,27.10851,-0.6259382,457.008,17.098799,-96.262695,28.214216
259,172.0364416825139,94.904015,83.30774,865.84344,27.6552,0.47951937,458.5776,18.057302,-91.67534,28.573215
260,171.57736332405617,96.06696,82.84351,865.82477,27.435951,5.1068664,456.85156,20.162598,-80.22982,28.385221
261,171.9739753336859,96.54696,82.57181,865.7441,29.918709,9.3278885,456.49432,21.668129,-67.550064,25.184095
262,172.71950328819747,96.70223,81.1239,866.29614,31.17352,7.787257,457.4661,18.223719,-70.66226,24.45948
263,172.71855986831838,97.71037,80.6634,866.46704,31.97252,8.8739395,458.88968,18.349737,-62.347233,25.003672
264,172.19981041595048,97.979675,79.7537,866.2707,28.183296,1.9744635,458.65686,14.336072,-72.31492,27.73863
265,171.8316521206294,97.95364,79.56305,866.0543,29.67263,4.4626293,459.78125,17.504414,-56.60808,25.957882
266,172.50844019756033,97.17498,79.034096,866.89026,31.272642,7.0852637,459.67203,17.788395,-56.4211,25.037289
267,172.62041090371892,96.886406,79.48494,867.04144,31.450775,8.489102,460.1203,17.368376,-53.304733,26.24303
268,172.48038690309178,96.982834,79.44144,867.11285,30.653383,10.126143,459.54578,17.313425,-52.400112,24.637163
269,171.842402838383,97.61024,79.41437,867.18054,29.341139,9.219199,460.51694,17.930702,-50.041496,25.80297
270,171.9558223984193,97.786194,79.47953,866.98645,28.933584,8.503705,459.92084,16.943798,-55.26656,25.360643
271,172.2269330971446,97.98424,79.77723,867.06024,31.110287,9.711414,461.4254,18.731926,-53.048073,26.9382
272,171.81522722322282,98.3287,80.51829,866.4994,29.562407,8.3342495,460.1161,18.858284,-57.827652,25.741875
273,171.75978572395616,97.55006,81.36967,866.3351,28.51075,5.25862,460.3126,18.223963,-66.184044,27.157963
274,172.28247875679608,97.05515,82.46501,865.5934,31.207386,9.12264,458.84277,20.383768,-61.219036,23.299515
275,173.05047675301654,95.79852,83.46978,865.50867,33.10921,9.435206,460.21707,19.906715,-71.840225,24.2787
276,173.1042551012203,95.25764,83.753624,865.6552,32.529446,8.717775,459.20752,18.917843,-76.338234,24.978935
277,172.83765531555494,95.86772,84.04097,865.7583,32.44707,12.887746,458.3233,20.027138,-69.868324,24.478495
278,172.9228794278106,95.66623,83.943634,865.59393,32.772705,15.67629,456.5769,20.71424,-60.7062,21.392525
279,172.97013024960194,96.48151,84.04572,865.5562,33.55824,17.82778,456.7845,20.956665,-57.207226,21.350204
280,172.72926533606872,96.804665,84.817535,864.8797,33.078716,20.864904,455.24973,21.382652,-53.676247,19.118309
281,172.96151311219032,97.169174,85.395096,864.69434,33.862988,22.8028,454.90067,19.646868,-56.722164,17.61353
282,172.54230598301254,96.68529,85.622856,864.9169,30.877645,20.78104,453.145,18.868927,-54.036797,17.132877
283,172.35671010646942,97.15293,85.30353,865.16833,31.286709,22.708775,452.30563,19.711506,-56.227863,16.119003
284,172.32138351430848,96.82724,85.01889,865.14655,32.173615,23.368746,450.52554,20.47567,-61.351597,12.858272
285,172.12281198588965,97.020515,85.7633,864.69946,31.974424,21.79131,451.25696,21.272875,-65.87327,13.505518
286,172.42487539438616,96.94788,85.44182,864.95624,33.02884,20.552456,450.7857,18.830494,-73.51553,14.127016
287,172.55784551714797,96.93608,85.618645,865.0983,34.057194,20.883263,451.10654,19.635588,-73.340416,14.251888
288,172.60978312937038,96.58503,86.049385,865.163,33.294636,18.255592,450.2014,19.06518,-76.94596,15.292287
289,172.76410442347765,96.00156,86.27522,865.515,33.02713,16.860931,450.6107,18.917053,-77.54135,15.787125
290,172.89179139491645,94.978584,86.993286,865.1849,32.082558,17.050325,449.8664,19.116909,-72.03055,14.505327
291,173.2403022242032,94.79419,87.00211,865.3015,33.092262,17.978489,451.66705,18.799149,-68.56191,16.4631
292,172.92132726732171,94.597755,87.133286,865.1128,32.960255,17.743795,450.95117,19.634052,-74.58424,16.502201
293,172.55594757833236,95.129715,87.26117,865.28143,32.23033,15.663743,450.59055,20.09663,-80.4373,17.742098
294,172.19518210901416,95.91148,86.61301,865.3614,31.577978,16.163467,449.1552,20.566814,-79.71013,18.283188
295,172.2463999900528,96.62614,87.59706,864.8163,34.379078,19.423843,449.48767,23.456202,-78.242836,14.319897
296,171.9796520746598,97.45875,87.45777,864.5865,33.681625,18.892944,448.14175,22.808731,-80.30784,15.739738
297,172.28677750710497,97.760704,88.160614,864.6093,36.14816,23.74184,446.97083,24.050713,-72.89189,12.429833
298,171.7352081420015,97.54402,88.3722,864.6252,32.830505,23.091734,446.80908,25.042116,-68.5578,12.145758
299,171.14745072712807,97.39734,87.30511,865.33453,29.852032,20.121187,447.6881,23.740635,-73.91608,15.85865
300,170.936788056331,96.75673,87.345924,865.0135,28.75293,20.62422,447.8603,24.423748,-71.61772,14.065207
301,171.16915877585765,96.60375,87.479546,865.5387,28.994452,18.439352,449.3672,23.81435,-73.83525,17.104744
302,171.1031117003573,96.2008,86.82017,865.57306,27.315136,17.039806,449.42227,22.361956,-72.247925,18.393576
303,171.01681140642052,97.0314,86.12142,866.52246,27.62532,20.39379,451.06653,24.394938,-54.214775,18.546284
304,170.8774909152779,96.92803,85.41218,866.4619,26.214334,17.313152,451.6559,22.649378,-60.305714,18.161535
305,171.3283474335222,97.13613,85.21504,866.7342,27.95117,19.362062,452.28882,22.034801,-58.67082,18.788158
306,171.14296926925888,97.24428,84.92754,866.991,27.182951,18.588066,452.06363,21.679968,-61.441006,18.413723
307,170.71600048386304,97.72386,85.52026,866.1565,27.495478,21.082073,451.29245,25.557362,-52.637577,20.662725
308,170.37054659111672,97.63733,85.187614,865.4951,25.67777,12.311906,450.13333,24.195581,-75.52516,22.097647
309,170.60953405640183,97.17598,86.27225,865.2574,26.613945,10.370552,451.32288,23.26452,-86.87365,23.014605
310,170.18538101649133,98.09291,85.422035,863.5495,25.523014,4.514784,451.31595,19.263788,-110.09568,25.636255
311,171.1326394619129,97.38591,85.75215,863.15454,28.23776,3.9014518,452.95648,20.51282,-104.22844,25.24215
312,170.6592706401642,98.25123,84.73258,863.5117,26.146181,1.8458664,453.57825,22.184654,-93.85514,26.83407
313,171.22886572826098,97.91875,82.9215,864.5377,29.898539,6.4992905,457.18762,25.507122,-69.04411,26.391685
314,171.5309291367575,97.32135,82.01707,865.7993,30.207336,6.026149,457.32648,23.703798,-61.99926,26.015818
315,171.74868922787584,97.57188,82.39918,865.80005,30.554901,13.195783,457.85834,22.817417,-52.046658,25.722683
316,172.15835116768852,97.003426,82.71144,866.10333,31.786234,14.68569,457.21664,22.35368,-45.93581,24.648249
317,171.6535028578289,96.4882,83.56884,865.4889,30.452341,11.71261,458.59427,21.860928,-44.571877,28.143524
318,172.93808556333715,95.744835,84.53763,864.84375,32.062115,10.788202,454.99545,18.96005,-58.007717,24.501442
319,172.83971034872147,95.43744,85.058815,864.89825,31.44674,10.420293,454.26422,19.261793,-61.85466,23.582994
320,172.369302413978,95.3444,84.06514,865.6485,28.975405,5.7997108,454.1023,17.692543,-66.09714,23.469269
321,171.9358107979248,96.25677,83.12188,865.6199,27.619026,6.2996445,455.04877,17.545916,-67.4209,23.45556
322,172.51556835373287,96.42546,82.43281,865.8805,28.342724,5.6031346,455.4819,14.519625,-79.83661,24.202765
323,172.04692431534258,96.782074,81.631256,865.8924,27.368214,6.1167183,459.12274,15.319533,-73.10861,27.349174
324,172.1973703308695,97.017296,81.46675,866.45886,27.519003,6.384701,458.3173,14.453456,-73.74948,26.778103
325,172.20774111935052,96.929245,81.315636,866.1102,27.799875,7.7248216,457.93527,15.029632,-69.1793,27.04376
326,172.32299458517895,96.98189,82.1105,866.26337,28.581776,9.1663,457.1608,15.733492,-63.665806,26.866615
327,172.44290111737948,96.916466,82.562836,866.2674,28.779823,9.442777,456.72205,15.444748,-66.84816,25.653542
328,171.88397649231356,96.76952,82.48384,866.1245,26.54605,7.997751,456.56552,15.278406,-66.259445,25.730074
329,171.998937967555,96.70585,82.92562,865.8812,27.244799,7.8080893,458.29242,15.361569,-65.1595,27.117311
330,172.56858428207053,96.55031,83.70714,865.5928,28.933407,8.876681,455.51407,15.312105,-68.91984,24.896324
331,172.45173511329725,96.266884,83.84255,865.1335,29.074974,11.044234,455.49814,16.612463,-66.66529,23.581326
332,172.13278576962514,96.97423,82.336555,866.0774,28.665632,11.089861,456.34628,17.360062,-59.154926,25.464952
333,172.2410861028785,97.083336,83.191635,865.4549,29.238966,13.199478,456.1585,17.586668,-60.922623,23.480833
334,172.41162311984905,97.385124,83.42375,865.6037,30.20794,15.646815,455.72617,17.783768,-60.39667,22.402882
335,172.1175561553233,97.35069,83.844666,865.47864,29.983747,16.866177,457.31046,19.422726,-57.016254,23.87297
336,171.72096549003476,97.28173,84.43209,865.2173,29.760744,18.130302,455.91623,22.27795,-48.97052,23.201406
337,171.8779795862223,96.91039,84.56288,865.212,29.584606,15.863478,456.9888,21.058008,-55.943848,25.312603
338,171.36391393607775,96.59006,84.85074,865.60114,28.637194,14.1716,456.95135,23.367538,-55.27741,26.80272
339,170.57627103514386,97.18593,84.2425,865.88574,25.36993,8.687049,458.76196,22.22228,-69.17924,33.052265
340,170.6842793778102,98.243034,83.121445,866.47754,25.448303,6.160289,458.85855,20.45071,-79.15461,33.88637
341,171.60494277415106,98.14418,82.601135,867.0704,30.092411,9.845257,459.98553,22.826328,-63.791096,31.80474
342,171.65044464062802,98.33114,82.22049,867.66394,30.284256,9.570479,459.18573,22.928387,-63.11816,32.92483
343,172.02415075710246,98.25128,82.870155,867.84503,31.835833,15.630275,459.07004,23.071222,-50.199745,29.85698
344,172.34962720030012,97.77273,81.54627,869.0628,31.680948,16.233385,460.08932,20.918005,-50.620796,30.96348
345,171.96725186622166,97.52643,82.051765,869.2579,30.740046,16.776413,462.49228,21.44815,-44.730247,34.312786
346,172.04862759376684,97.15201,82.78555,869.7595,30.596601,18.60547,461.03635,21.44488,-44.318558,31.813086
347,171.2490677202786,96.76937,82.79064,869.9072,27.752724,18.3281,463.82962,20.716585,-36.935745,36.10015
348,170.62134686857138,96.70952,83.74133,869.6194,25.641165,22.733599,464.74948,20.563469,-26.550114,38.114727
349,170.49183879794512,96.545616,85.00193,869.23285,22.826078,22.800415,464.09247,16.572046,-30.172825,36.812485
350,170.2890607267712,95.33583,86.10467,869.23724,18.468386,23.267628,463.61523,11.256374,-34.297466,37.097275
351,169.47635871554618,95.02333,86.73747,870.12335,12.640195,25.20439,466.50433,5.6269913,-32.23473,39.328693
352,168.8343986269668,93.34619,88.5098,870.4812,5.842778,26.906221,467.11417,-1.2482331,-35.546898,40.951073
353,168.38725943917825,91.73495,89.29263,870.8275,1.286314,28.805584,469.5573,-5.8831964,-36.99845,44.315876
354,167.498090898874,91.03528,90.22426,870.8371,-3.8070679,27.406574,471.70602,-9.287107,-34.035564,45.698345
355,167.4784336144427,89.09705,92.252846,870.4298,-6.3300056,30.356915,474.28625,-12.971908,-31.309605,47.661186
356,167.34562997754193,87.48195,93.97749,870.5862,-8.289331,34.43545,476.32635,-14.775811,-25.703371,50.23098
357,167.02747635090813,86.38603,94.90736,871.33826,-10.62342,38.247288,478.91248,-16.493608,-21.089613,51.545082
358,165.81210224471232,85.96095,95.76122,871.1343,-15.659284,38.759647,478.65994,-17.12103,-19.149006,51.425755
359,165.4996996373597,84.84158,96.76078,870.906,-18.599222,41.58822,478.66522,-20.02752,-9.08202,49.96878
360,164.8653389880056,84.54594,96.90896,871.5813,-21.810492,41.615574,478.92084,-22.044361,-2.5073886,48.63602
361,164.35783714965342,85.54578,96.760155,871.56976,-24.006567,44.002594,481.2675,-23.962778,-1.0707378,51.094116
362,163.60225259536264,85.49709,96.85775,871.64465,-26.820066,47.91692,482.96487,-23.986776,0.6709099,53.75713
363,163.32409655650847,85.07439,96.283226,872.2704,-29.856869,61.229496,486.494,-28.74359,19.626379,55.450024
364,162.4195865575547,84.80525,95.47806,872.9271,-34.593796,78.760895,491.2645,-32.985844,54.852486,58.440506
365,162.30375850206235,85.70557,94.85388,873.4986,-36.682426,97.16406,495.8289,-40.007084,80.46317,59.67581
366,161.36083722676375,86.90294,93.32825,874.4417,-37.49051,118.74047,501.17792,-42.99458,102.364006,65.39923
367,160.18256641568672,86.97372,92.85849,875.1719,-35.6071,141.31113,506.7704,-49.070225,112.961174,65.229294
368,159.3296175147774,85.14789,93.48599,875.8194,-35.739662,154.4394,510.88272,-54.246075,121.76311,68.126144
369,157.26296790401892,84.089165,94.32328,876.7266,-36.187187,175.18709,519.10175,-55.941597,143.21262,73.658585
370,156.92156260590312,81.7388,96.34715,879.1288,-37.04013,184.73651,524.2096,-59.10878,155.36493,76.52217
371,155.95101663050642,80.479935,98.27639,879.68335,-41.56089,195.56296,527.1159,-66.9318,167.38873,79.76699
372,154.92002689604965,80.80625,98.19269,880.9681,-46.151222,207.39076,533.7402,-67.66483,192.67023,88.17876
373,155.0021530906299,81.74699,97.50514,881.48474,-52.15627,213.9127,537.8431,-77.70571,213.20819,89.09744
374,153.9106086065391,80.95334,97.58023,881.5136,-58.819042,222.69994,540.80774,-86.93026,224.58733,92.47917
375,151.52785784099243,81.95123,96.50275,881.0741,-65.91049,229.52443,544.9923,-93.13768,225.91687,92.70519
376,150.08213218994334,82.134964,95.84645,879.9288,-72.50628,237.10004,548.3192,-105.05068,231.1604,94.44565
377,147.57624848158696,82.403755,96.078514,878.17706,-79.5961,248.371,552.9887,-114.70422,236.04924,102.9796
378,145.9081694372027,81.084236,97.19972,877.89233,-91.24905,244.74059,557.3007,-120.280594,227.74393,109.205666
379,144.1715391992136,78.52161,99.017,878.10394,-101.67044,244.23637,564.33813,-129.48198,220.18832,120.05323
380,141.28745767122987,77.79896,100.25092,877.1978,-107.17422,255.97131,573.89197,-139.17989,221.05241,131.31213
